unless she as born at midnight she doesnt turn  at midnight,,,
ho long did it take him to open the ring box,,,
You guys are ugly,,,
Congratulations,,,
Did he say logain,,,
Jake you said Logain instead of the Jake Paulers,,,
he really overshadoed her birthday by proposing,,,
i atch this today ondering if jake noticed he said join the logeng,,,
Jakes shoes in the proposal hat are thoseeeee,,,
arning to all the headphone users please turn your volume don at moment  or else e shall say rip headphones,,,
Jake hits on girls the seconds later,,,
You ill have so much fun,,,
tana a gold digger,,,
Jerika as the best,,,
Tana as in the Maury sho,,,
I like more Erica,,,
jakepaul,,,
song,,,
,,,
hose better,,,
Jake tana is using u  and she ants all your money and hen your poor she is going to break up ith you so your domed,,,
hy tana I love Erika more she is so seet and nice and I never met her,,,
Yall are coll,,,
this is my dads acount my name is Alex,,,
Happy Birth Day TANA,,,
TEAMMMMM TENNNNNNNNNNNNNNNNNNNNNNNNNNNNNN  YEEEEEEEEE,,,
Happy birthday heat tana,,,
tana as taking shots hen she as  thats illegal,,,
Jo guys of osom,,,
Congrats,,,
Im happy for you Ian your biggest fan,,,
I like your makeup from Ileen Mot,,,
Are they really married,,,
Toolmaker,,,
Yo set,,,
You should make a video about you taking haha to a five star hotel,,,
X,,,
Jake nice you have babi,,,
Hey tana say the n ord,,,
Congratulations on your onderful ife Jackpoal,,,
Man i just searched the e ve been engaged scene from halo reach and i found this,,,
for hat you are here,,,
did He literally just ask for a ring pop the exact same flavour that he proposed to Erica ith hile talking about ho to propose to Tana,,,
A you guys are cute couple,,,
hos here from idubbbz video,,,
e can do that,,,
Im sorry did I hear lo gang for tana to subscribe,,,
omfg i died,,,
Jake  hy did you cheat on Erika I mean Erika is prettier,,,
AND YOUR BUTYFOOL SMILE that made me laught so HARD XDDDD,,,
anyone can get engaged that dont mean nothing,,,
Did anybody else here but he said elcome to the Logo Game,,,
Is this jake paul ith child audience,,,
Tana like Jake paul,,,
I MISSS ERIKA,,,
hos here after they broke up,,,
Jake makes the best JOKES he is marrying her a a joke lol Absolutely hilarious,,,
month later jake hey girl anna date,,,
Guava juice is older than tana,,,
Its a ring pop,,,
It is so cyto and you are going gat marid,,,
I love you Jake and tamer,,,
Am I the only one ho ant jericia to be a think,,,
Install face time,,,
She looks drunk asf,,,
o  this so just o ho love them,,,
E NEED EARICA BACK PLEASE,,,
Miss you,,,
JERIKA,,,
,,,
LMFAOO IMAGINE THEIR FUTURE CHILD ASKING JAKE OR TANA HEREHO THEY GOT ENGAGED I CANNOT,,,
Jake Paul has the best channel in the hole entire universe,,,
Jake Paul is like idk in his s and hes already got married tice,,,
Im here for you tana,,,
One thing Jake hat are those,,,
Jake Paul  Im married,,,
U said join the logen,,,
jerikaaaaa,,,
here ould you be in Las Vegas Nevada rip pac,,,
dude ho atches this,,,
This is Jacob Davis Jake Paul I ant to be a YouTuber can you help me out please I alays got made fun of all the time I am a jakepauler  and I ant to make YouTube like you please help me,,,
hat happend to being kid friendly,,,
i miss jerica and ericka,,,
Jake said be sure to join the Logans,,,
join the Logange,,,
I love this video and Tana is the best girl for a tv sho and birthdays,,,
I love a good fucking love storry,,,
hy ould you engage someone on camera and  the edding The edding as akard,,,
Youre so cute for that girl,,,
I like erika,,,
I love tana,,,
Armani is everything,,,
Any one else noticed he said join the logagang,,,
Jake the hitchhiker,,,
You said subscribe to Lo gang,,,
Congratulations I hope you guys have a happy life together oh and HAPPY Birthday Haha,,,
OMG I am Happy For you Tana,,,
Happy Birthday Tana,,,
A ring pop,,,
,,,
Crash and burn,,,
did jake just give out his number,,,
hat is the name of the song hen they are on the party bus,,,
Jake man remove the fucken picture is this a joke I think you can do better,,,
i am on logans vlogs,,,
I liked the other girl better,,,
I am married Lol Didnt even buy an engagement ring,,,
Of course she ill I mean she ore a nike bag to her birthday,,,
I LIKE you ill you marry me,,,
Biliie Eilish left the chat,,,
He didnt anser,,,
Nvm he said it the hole video,,,
Is he on drugs,,,
Anyone remember erica,,,
hen my mom tells me to take out the trash,,,
I thought this as a joke turns out it as,,,
Tana is an absolute dickhead,,,
Ok pause at,,,
And also pause at,,,
you got a lil chub chub,,,
Jake call the cops on him or try to find the person ho did it JAKE,,,
Roses are red,,,
Hi jake fizzy peel,,,
Too much butt,,,
Jake PaulTime to pop the question gives her a ring pop,,,
I like tana the most,,,
I think JERIKA is better,,,
Almost caught Brandon acking don a line of the cocaine I think lol,,,
She as perfect for you,,,
ell Marzia and Felix is much cuter,,,
look at Tanas hand,,,
Lol Shane Dasons sociopathic kids,,,
E ho did I end up here,,,
Yasssssssssssssssss,,,
hat song is playing at,,,
Me and tana have the same birthday June th,,,
Yeah,,,
hat about Erica c,,,
Happy birtday tana happy birthday  to you,,,
All you need is to adopt jojo sia and the you ill be the most hated family on YouTube,,,
HAT THE HELL,,,
Inspirational music plays,,,
hats a nice video hy did you bus breaking don,,,
Trade mark that BITCH Sorry I for the lines P,,,
Tana drunk,,,
Hey Its Cupid lmao dats moi,,,
ho does it feel hen a legend called u out on live tv,,,
Congratulate on your proposal happy birthday Tiana,,,
For anyone ondering the actual proposal start at  minutes sooo yea,,,
Gay,,,
Oh bt Jake check the comments on I love you Jake Paul by tana,,,
And then the anti christ as born,,,
Only reason I like Jake Paul no is because of Shane  and tana makes this x better,,,
So I can get a boyfriend,,,
Taking Socio path questions ith Jake Paul she said his name as JACOB JOSEPH PAUL,,,
Tana said in this vlog,,,
YOU SUCK JAKE,,,
they have they Cringiest kiss jbh,,,
I LOVE THE HOLE MALCOM IN THE MIDDLE EDITING VIBES,,,
To be honest I dont like tana like ur girlfriend I like JerikaBut I still love u,,,
,,,
,,,
I got his number hen it as leaked and called him and he picked up lol,,,
Is this real,,,
So scandalousii love it,,,
hy the crod so dull tho,,,
I love ho it says Shane Dasons crazy kids,,,
Shane Dasons sociopathic kids ahahahah died,,,
Its really eird to hear me say this but Jake Paul deserves someone better,,,
I miss erika,,,
Erica as bad or shes gonna end up cheating on you and you barely met her you kno about her you kno Erica longer,,,
The things u do for vies,,,
Jake trying to get relivent again,,,
So this is hat jake does to get back his vies,,,
Trademark that btch,,,
song,,,
Great minds think alike after all,,,
hat is up ith those shoes jake,,,
Ok I feel like this is too soon I mean most people arent even out of college at,,,
Ho long have they been together again,,,
Shane dasons  sociopathic kids,,,
Im so happy for them They are both lo IQ persons and has a attitude of an  year old,,,
Trasssssssssh,,,
In Bils ords,,,
Here I am after the Jana edding,,,
Its quite obvious that Jake doesnt kno ho to have a serious relationship,,,
congratulations,,,
And one more thing is Tana gonna be ok she drank more alcohol than I drink ater a day and I drink Lots,,,
hy am I here,,,
I cant imagine living ith a mentally ill guy,,,
Ok hy do I lokey think tana and Jake ould be good parents,,,
ho else miss Jarika,,,
I cry for every engagement video except this one,,,
proposal at,,,
Dont kno them both but came here because YouTube suggested this video and theyre everyhere in social media Thought that girl as like   I as shock because shes just   sorry she looks older than her age,,,
Jerika is better,,,
hats the song name,,,
He said Shane Dasons sociopath kidsIm crying   iiI cant,,,
Am I the only one ho is scared to like the vid,,,
bruhh hen he as he asked her  I hear some people booing sAd liFe,,,
Tana as on jerry springer  year ago,,,
You no hat they say hen you get married in Vegas you are only married on Vargas,,,
Congratulations,,,
Erica costel is shook,,,
Ugh ho cares You havent even been together for  months and already getting married Have fun ith the divorce,,,
IM MARRIED,,,
Ill get you to the pool bud,,,
Ooh e should do that,,,
Armani is so funny,,,
Me the engines overheating,,,
Yay a douche bag proposing to doucheeee,,,
Good job Jake,,,
This is ho many people shit tana and jake,,,
i dont have a issue ith jake but i really reassure myself that im doing it for tana,,,
Jake as tipsy,,,
Ho can she take him seriously He couldnt even say he loves her just that he likes her very much,,,
They are totally going to cheat on each other,,,
erika is quaking,,,
Im curious hat Shane Dason thinks of this,,,
Text me back broskies,,,
Omg I actually  called and got anserd,,,
Pause at  and look at the banner in the back,,,
He probably just married her for more vies he probably doesnt even love her,,,
My dog really loves the squeaker noise on your video,,,
Yooo I called the number and he actually ansered,,,
Jake paul has been married tice vies have ent up,,,
You are the,,,
Song,,,
Shane could never,,,
The funny thing is Im pretty sure Shane didnt attend the edding,,,
Shane doesnt leave his house thoooo,,,
Hej Andreas yaaaa I didnt think he ould be there,,,
I dont understand ho this guy has more subs than David Dobrik,,,
Tana sorry but you dont look  you look,,,
I searched up jakes proposal to find jake PERAULTA proposing to AMY Santiago,,,
Erika as BETTER,,,
Are you guys moving in together I hope your edding ent ell no shade but according to the nes outlets it didnt go as planed but I kno you guys are happy,,,
Congratulations,,,
ho is he,,,
IS NO ONE TALKING ABOUT HO EXPENSIVE THE GAS IS LIKE  A GALLON,,,
nice,,,
Oh my gosh you guys are the cutest couple,,,
im fr our here atching jake fucking paul,,,
He said subscribe to the Logans,,,
this is just as scripted as her sho lol,,,
im pretty sure this is all just a stunt for her sho,,,
Cringe,,,
Some people dont like them but imagine millions of people love them,,,
Im really out here atching jake Paul  Tana,,,
e got Takeo bell HA trade mark that bich,,,
You are the most lit YouTuber right no,,,
Can I please get a shoutout I love you  I alays atch and congrats about the marriage  and I already sub and notified and hit the thumbs up,,,
trevor moran AND I OOP,,,
THAT AS MY FRIENDDDDD,,,
umm say hat no,,,
i as gonna joke that the bus caught on fire bc its a ford and my best friends ford literally caught on fire like last eek but Huh That as literally a ford,,,
I only get cake for my birthday ith a side of dollar store decorations,,,
tanas living the life i ant lmao,,,
hy is no one talking about ho rude tana as to those nice randoms ho stopped and gave them a lift,,,
HayleyMarie shes a bitch idk hy people atch her,,,
HayleyMarie  I think she as stressed out and its pretty hot out there but yea she couldve been at least thankful,,,
Thats tana for youand jake,,,
She probably shoed that she as thankful after she got out of the panic modeI mean just imagine being stranded in the middle of a highay ith a bus full of people ho are there in the situation for you and because of you,,,
Did he say join the logo gang,,,
JAKE PAUL IS THE NE ROSS GELLER,,,
Never in a million years I thought this ould happen,,,
Hello its Me Jennifer And i Just ant To Saying Hi To You Jake Paul,,,
hen is the day,,,
Your cute together,,,
shane has a ne conspiracy  My kids getting marriedAlabama,,,
ho likes Erika more then tana I do love Erika more,,,
thank me laterrr,,,
I feel like e all thought e ould never be on Jakes channel but here e are,,,
I love  you jake,,,
dont attack shane like dat,,,
dont attack shane like dat,,,
tana or erika hmm,,,
Her voice makes my ears bleed,,,
hy do I actually ship it,,,
My father pediepie cant kno Im atching this,,,
Shanes sociopath kids getting engaged Love it,,,
HAHAHHA,,,
spends millions of dollars to create the best birthday,,,
here from tana n like im starting to realize jake paul ain all that bad dont  me smh  but like his audience still stay b full a bunch of mf  year olds in the lil comment sections gettn me all pressed,,,
Divorce in less than a year,,,
The bong tho,,,
It bothered me so bad hen tana put her dirty shoes on the back seat of that seet ladys car,,,
Did any one else hear him say join the l gane,,,
Your aiting for,,,
Thx,,,
Thank you,,,
Funny ho Jake said Lo Gang,,,
RIP headphone users,,,
,,,
Yo guys it Accually orked for me,,,
Hi,,,
Hi,,,
Anyone kno the song,,,
Lizzy  Rydah  Adrian Sish,,,
I no am mad,,,
